Stkcd,Accper,eps,eps_diluted,ttl_shr_cap,
600874,31/12/2014,0.22,0.22,1427228430,
600874,31/3/2015,0.05,0.05,,
600874,30/6/2015,0.13,0.13,1427228430,
600874,30/9/2015,0.23,0.23,,
600874,31/12/2015,0.23,0.23,1427228430,
600874,31/3/2016,0.067,0.067,,
600874,30/6/2016,0.17,0.17,1427228430,
600874,30/9/2016,0.26,0.26,,
600874,31/12/2016,0.31,0.31,1427228430,
600874,31/3/2017,0.084,0.084,,
600874,30/6/2017,0.18,0.18,1427228430,
600874,30/9/2017,0.29,0.29,,
600874,31/12/2017,0.36,0.36,1427228430,
600874,31/3/2018,0.077,0.077,,
600874,30/6/2018,0.2,0.2,1427228430,
600874,30/9/2018,0.29,0.29,,
600874,31/12/2018,0.35,0.35,1427228430,
600874,31/3/2019,0.065,0.065,,
600874,30/6/2019,0.15,0.15,1427228430,
600874,30/9/2019,0.27,0.27,,
600874,31/12/2019,0.36,0.36,1427228430,
600874,31/3/2020,0.091,0.091,,
600874,30/6/2020,0.18,0.18,1427228430,
600874,30/9/2020,0.31,0.31,,
600875,31/3/2007,0.47,0.47,,
600875,30/6/2007,0.97,0.97,450000000,
600875,30/9/2007,1.7,0,,
600875,31/12/2007,2.44,2.44,817000000,
600875,31/3/2008,0.52,0.52,,
600875,30/6/2008,0.54,0.54,817000000,
600875,30/9/2008,0.93,0.93,,
600875,31/12/2008,0.21,0.21,882000000,
600875,31/3/2009,0.36,0.36,,
600875,30/6/2009,0.78,0.78,882000000,
600875,30/9/2009,1.2,1.2,,
600875,31/12/2009,1.76,1.76,1001930000,
600875,31/3/2010,0.47,0.47,,
600875,30/6/2010,0.5,0.5,1001930000,
600875,30/9/2010,0.85,0.85,,
600875,31/12/2010,1.29,1.29,2003860000,
600875,31/3/2011,0.31,0.31,,
600875,30/6/2011,0.77,0.77,2003860000,
600875,30/9/2011,1.14,1.14,,
600875,31/12/2011,1.53,1.53,2003860000,
600875,31/3/2012,0.37,0.37,,
600875,30/6/2012,0.62,0.62,2003860000,
600875,30/9/2012,0.91,0.91,,
600875,31/12/2012,1.09,1.09,2003860000,
600875,31/3/2013,0.24,0.24,,
600875,30/6/2013,0.59,0.59,2003860000,
600875,30/9/2013,0.94,0.94,,
600875,31/12/2013,1.17,1.17,2003860000,
600875,31/3/2014,0.21,0.21,,
600875,30/6/2014,0.42,0.42,2003860000,
600875,30/9/2014,0.54,0.54,,
600875,31/12/2014,0.64,0.59,2003860000,
600875,31/3/2015,0.05,0.05,,
600875,30/6/2015,0.08,0.08,2336900368,
600875,30/9/2015,0.11,0.11,,
600875,31/12/2015,0.19,0.19,2336900368,
600875,31/3/2016,0.002,0.002,,
600875,30/6/2016,-0.15,-0.15,2336900368,
600875,30/9/2016,-0.46,-0.46,,
600875,31/12/2016,-0.76,-0.76,2336900368,
600875,31/3/2017,0.07,0.07,,
600875,30/6/2017,0.16,0.16,2336900368,
600875,30/9/2017,0.18,0.18,,
600875,31/12/2017,0.29,0.29,2336900368,
600875,31/3/2018,0.09,0.09,,
600875,30/6/2018,0.17,0.17,3090803431,
600875,30/9/2018,0.29,0.29,,
600875,31/12/2018,0.37,0.37,3090803431,
600875,31/3/2019,0.11,0.11,,
600875,30/6/2019,0.24,0.24,3090803431,
600875,30/9/2019,0.34,0.34,,
600875,31/12/2019,0.41,0.41,3090803432,
600875,31/3/2020,0.127,0.127,,
600875,30/6/2020,0.31,0.31,3118792130,
600875,30/9/2020,0.43,0.43,,
600876,31/3/2007,-0.07,-0.07,,
600876,30/6/2007,-0.13,-0.13,500018242,
600876,30/9/2007,-0.13,-0.13,,
600876,31/12/2007,-0.19,-0.19,500018242,
600876,31/3/2008,0.02,0.02,,
600876,30/6/2008,-0.1,-0.1,500018242,
600876,30/9/2008,-0.21,-0.21,,
600876,31/12/2008,0.026,0.026,500018242,
600876,31/3/2009,-0.099,-0.099,,
600876,30/6/2009,-0.18,-0.18,500018242,
600876,30/9/2009,-0.18,-0.18,,
600876,31/12/2009,-0.3349,-0.3349,500018242,
600876,31/3/2010,-0.028,-0.028,,
600876,30/6/2010,0.0061,0.0061,500018242,
600876,30/9/2010,0.0401,0.0401,,
600876,31/12/2010,0.1216,0.1216,500018242,
600876,31/3/2011,0.1409,0.1409,,
600876,30/6/2011,0.1468,0.1468,500018242,
600876,30/9/2011,0.1337,0.1337,,
600876,31/12/2011,0.0247,0.0247,500018242,
600876,31/3/2012,-0.0721,-0.0721,,
600876,30/6/2012,-0.09,-0.09,500018242,
600876,30/9/2012,-0.0832,-0.0832,,
600876,31/12/2012,0.01,0.01,500018242,
600876,31/3/2013,-0.05,-0.05,,
600876,30/6/2013,-0.09,-0.09,500018242,
600876,30/9/2013,-0.1232,-0.1232,,
600876,31/12/2013,-0.2,-0.2,500018242,
600876,31/3/2014,0.141,0.141,,
600876,30/6/2014,0.0645,0.0645,500018242,
600876,30/9/2014,0.01,0.01,,
600876,31/12/2014,0.032,0.032,500018242,
600876,31/3/2015,-0.0641,-0.0641,,
600876,30/6/2015,-0.2282,-0.2282,500018242,
600876,30/9/2015,-0.31,-0.31,,
600876,31/12/2015,-0.3587,-0.3587,500018242,
600876,31/3/2016,0.0008,0.0008,,
600876,30/6/2016,-0.0491,-0.0491,526766875,
600876,30/9/2016,-0.1352,-0.1352,,
600876,31/12/2016,0.02,0.02,526766875,
600876,31/3/2017,0.0022,0.0022,,
600876,30/6/2017,0.0022,0.0022,526766875,
600876,30/9/2017,0.0011,0.0011,,
600876,31/12/2017,0.04,0.04,526766875,
600876,31/3/2018,0.0074,0.0074,,
600876,30/6/2018,0.0395,0.0395,559797391,
600876,30/9/2018,0.0044,0.0044,,
600876,31/12/2018,0.028,0.028,559797391,
600876,31/3/2019,0.0035,0.0035,,
600876,30/6/2019,0.0279,0.0279,559797391,
600876,30/9/2019,0.0829,0.0829,,
600876,31/12/2019,0.0965,0.0965,552396509,
600876,31/3/2020,0.0056,0.0056,,
600876,30/6/2020,0.0292,0.0292,552396509,
600876,30/9/2020,0.1485,0.1485,,
600958,31/3/2015,0.45,0.45,,
600958,30/6/2015,1.23,1.23,5281742921,
600958,30/9/2015,1.19,1.19,,
600958,31/12/2015,1.46,1.46,5281742921,
600958,31/3/2016,0.08,0.08,,
600958,30/6/2016,0.24,0.24,5281742921,
600958,30/9/2016,0.34,0.34,,
600958,31/12/2016,0.41,0.41,6215452011,
600958,31/3/2017,0.14,0.14,,
600958,30/6/2017,0.28,0.28,6215452011,
600958,30/9/2017,0.42,0.42,,
600958,31/12/2017,0.57,,6993655803,
600958,31/3/2018,0.06,,,
600958,30/6/2018,0.1,,6993655803,
600958,30/9/2018,0.13,,,
600958,31/12/2018,0.18,,6993655803,
600958,31/3/2019,0.18,,,
600958,30/6/2019,0.17,,6993655803,
600958,30/9/2019,0.25,,,
600958,31/12/2019,0.35,,6993655803,
600958,31/3/2020,0.12,,,
600958,30/6/2020,0.22,,6993655803,
600958,30/9/2020,0.43,,,
600999,31/12/2009,1.14,1.14,3585461407,
600999,31/3/2010,0.22,0.22,,
600999,30/6/2010,0.38,0.38,3585461407,
600999,30/9/2010,0.57,0.57,,
600999,31/12/2010,0.9,0.9,3585461407,
600999,31/3/2011,0.22,0.22,,
600999,30/6/2011,0.32,0.32,3585461407,
600999,30/9/2011,0.3984,0.3984,,
600999,31/12/2011,0.43,0.43,4661099829,
600999,31/3/2012,0.12,0.12,,
600999,30/6/2012,0.2,0.2,4661099829,
600999,30/9/2012,0.2611,0.2611,,
600999,31/12/2012,0.35,0.35,4661099829,
600999,31/3/2013,0.132,0.132,,
600999,30/6/2013,0.2246,0.2246,4661099829,
600999,30/9/2013,0.3395,0.3395,,
600999,31/12/2013,0.48,0.48,4661099829,
600999,31/3/2014,0.1526,0.1526,,
600999,30/6/2014,0.2812,0.2812,5808135529,
600999,30/9/2014,0.4899,0.4899,,
600999,31/12/2014,0.72,0.72,5808135529,
600999,31/3/2015,0.4585,0.4585,,
600999,30/6/2015,1.26,1.26,5808135529,
600999,30/9/2015,1.5209,1.5209,,
600999,31/12/2015,1.88,1.88,5808135529,
600999,31/3/2016,0.1737,0.1737,,
600999,30/6/2016,0.386,0.386,5808135529,
600999,30/9/2016,0.685,0.685,,
600999,31/12/2016,0.91,0.91,6699409329,
600999,31/3/2017,0.21,0.21,,
600999,30/6/2017,0.3529,0.3529,6699409329,
600999,30/9/2017,0.56,0.56,,
600999,31/12/2017,0.78,0.78,6699409329,
600999,31/3/2018,0.133,0.133,,
600999,30/6/2018,0.21,0.21,6699409329,
600999,30/9/2018,0.37,0.37,,
600999,31/12/2018,0.54,0.54,6699409329,
600999,31/3/2019,0.288,0.288,,
600999,30/6/2019,0.46,0.46,6699409329,
600999,30/9/2019,0.63,0.63,,
600999,31/12/2019,0.97,0.97,6699409329,
600999,31/3/2020,0.24,0.24,,
600999,30/6/2020,0.5,0.5,6699409329,
600999,30/9/2020,0.83,0.83,,
601005,31/3/2007,0.07,0.07,,
601005,30/6/2007,0.16,0.16,1733127200,
601005,30/9/2007,0.24,0.24,,
601005,31/12/2007,0.27,0.27,1733127200,
601005,31/3/2008,0.11,0.11,,
601005,30/6/2008,0.28,0.28,1733127200,
601005,30/9/2008,0.46,0.46,,
601005,31/12/2008,0.35,0.35,1733127200,
601005,31/3/2009,0.01,0.01,,
601005,30/6/2009,0.02,0.02,1733127200,
601005,30/9/2009,0.02,0.02,,
601005,31/12/2009,0.05,0.05,1733127200,
601005,31/3/2010,0.017,0.017,,
601005,30/6/2010,0.001,0.001,1733127200,
601005,30/9/2010,0.004,0.004,,
601005,31/12/2010,0.006,0.006,1733127200,
601005,31/3/2011,0.003,0.003,,
601005,30/6/2011,0.008,0.008,1733127200,
601005,30/9/2011,0.012,0.012,,
601005,31/12/2011,-0.849,-0.849,1733127200,
601005,31/3/2012,-0.106,-0.106,,
601005,30/6/2012,-0.374,-0.374,1733127200,
601005,30/9/2012,-0.675,-0.675,,
601005,31/12/2012,0.057,0.057,1733127200,
601005,31/3/2013,-0.265,-0.265,,
601005,30/6/2013,-0.644,-0.644,1733127200,
601005,30/9/2013,-0.98,-0.98,,
601005,31/12/2013,-1.252,-1.252,4436022580,
601005,31/3/2014,-0.089,-0.089,,
601005,30/6/2014,-0.213,-0.213,4436022580,
601005,30/9/2014,-0.357,-0.357,,
601005,31/12/2014,0.012,0.012,4436022580,
601005,31/3/2015,-0.187,-0.187,,
601005,30/6/2015,-0.502,-0.502,4436022580,
601005,30/9/2015,-0.721,-0.721,,
601005,31/12/2015,-1.35,-1.35,4436022580,
601005,31/3/2016,-0.22,-0.22,,
601005,30/6/2016,-0.4,-0.4,4436022580,
601005,30/9/2016,-0.697,-0.697,,
601005,31/12/2016,-1.06,-1.06,4436022580,
601005,31/3/2017,-0.13,-0.13,,
601005,30/6/2017,-0.23,-0.23,4436022580,
601005,30/9/2017,-0.199,-0.199,,
601005,31/12/2017,0.04,0.04,8918602267,
601005,31/3/2018,0.04,0.04,,
601005,30/6/2018,0.09,0.09,8918602267,
601005,30/9/2018,0.166,0.166,,
601005,31/12/2018,0.2,0.2,8918602267,
601005,31/3/2019,0.02,0.02,,
601005,30/6/2019,0.07,0.07,8918602267,
601005,30/9/2019,0.081,0.081,,
601005,31/12/2019,0.1,0.1,8918602267,
601005,31/3/2020,0.0005,0.0005,,
601005,30/6/2020,0.01,0.01,8918602267,
601005,30/9/2020,0.042,0.042,,
601038,30/6/2012,0.3386,0.3386,845900000,
601038,30/9/2012,0.3781,0.3781,,
601038,31/12/2012,0.3896,0.3896,995900000,
601038,31/3/2013,0.1127,0.1127,,
601038,30/6/2013,0.1937,0.1937,995900000,
601038,30/9/2013,0.2629,0.2629,,
601038,31/12/2013,0.2229,0.2229,995900000,
601038,31/3/2014,0.0995,0.0995,,
601038,30/6/2014,0.1129,0.1129,995900000,
601038,30/9/2014,0.1328,0.1328,,
601038,31/12/2014,0.1684,0.1684,995900000,
601038,31/3/2015,0.0911,0.0911,,
601038,30/6/2015,0.1493,0.1493,995900000,
601038,30/9/2015,0.2144,0.2144,,
601038,31/12/2015,0.1359,0.1359,995900000,
601038,31/3/2016,0.0929,0.0929,,
601038,30/6/2016,0.159,0.159,995900000,
601038,30/9/2016,0.253,0.253,,
601038,31/12/2016,0.2245,0.2245,995900000,
601038,31/3/2017,0.0647,0.0647,,
601038,30/6/2017,0.0326,0.0326,985850000,
601038,30/9/2017,0.0743,0.0743,,
601038,31/12/2017,0.0572,0.0572,985850000,
601038,31/3/2018,0.0486,0.0486,,
601038,30/6/2018,-0.1471,-0.1471,985850000,
601038,30/9/2018,-0.4027,-0.4027,,
601038,31/12/2018,-1.3188,-1.3188,985850000,
601038,31/3/2019,0.0456,0.0456,,
601038,30/6/2019,0.0199,0.0199,985850000,
601038,30/9/2019,0.0712,0.0712,,
601038,31/12/2019,0.0624,0.0624,985850000,
601038,31/3/2020,0.2013,0.2013,,
601038,30/6/2020,0.328,0.328,985850000,
601038,30/9/2020,0.4846,0.4846,,
601088,31/12/2007,1.07,1.07,19889620455,
601088,31/3/2008,0.326,0.326,,
601088,30/6/2008,0.71,0.71,19889620455,
601088,30/9/2008,1.1,1.1,,
601088,31/12/2008,1.337,1.337,19889620455,
601088,31/3/2009,0.398,0.398,,
601088,30/6/2009,0.803,0.803,19889620455,
601088,30/9/2009,1.243,1.243,,
601088,31/12/2009,1.522,1.522,19889620455,
601088,31/3/2010,0.439,0.439,,
601088,30/6/2010,0.937,0.937,19889620455,
601088,30/9/2010,1.426,1.426,,
601088,31/12/2010,1.87,1.87,19889620455,
601088,31/3/2011,0.526,0.526,,
601088,30/6/2011,1.099,1.099,19889620455,
601088,30/9/2011,1.719,1.719,,
601088,31/12/2011,2.253,2.253,19889620455,
601088,31/3/2012,0.562,0.562,,
601088,30/6/2012,1.266,1.266,19889620455,
601088,30/9/2012,1.838,1.838,,
601088,31/12/2012,2.396,2.396,19889620455,
601088,31/3/2013,0.556,0.556,,
601088,30/6/2013,1.206,1.206,19889620455,
601088,30/9/2013,1.693,1.693,,
601088,31/12/2013,2.297,2.297,19889620455,
601088,31/3/2014,0.522,0.522,,
601088,30/6/2014,1.083,1.083,19889620455,
601088,30/9/2014,1.49,1.49,,
601088,31/12/2014,1.851,1.851,19889620455,
601088,31/3/2015,0.286,0.286,,
601088,30/6/2015,0.59,0.59,19889620455,
601088,30/9/2015,0.832,0.832,,
601088,31/12/2015,0.812,0.812,19889620455,
601088,31/3/2016,0.232,0.232,,
601088,30/6/2016,0.494,0.494,19889620455,
601088,30/9/2016,0.87,0.87,,
601088,31/12/2016,1.142,1.142,19889620455,
601088,31/3/2017,0.615,0.615,,
601088,30/6/2017,1.222,1.222,19889620455,
601088,30/9/2017,1.792,1.792,,
601088,31/12/2017,2.264,2.264,19889620455,
601088,31/3/2018,0.585,0.585,,
601088,30/6/2018,1.155,,19889620455,
601088,30/9/2018,1.774,,,
601088,31/12/2018,2.205,,19889620455,
601088,31/3/2019,0.633,,,
601088,30/6/2019,1.219,1.219,19889620455,
601088,30/9/2019,1.865,1.865,,
601088,31/12/2019,2.174,2.174,19889620455,
601088,31/3/2020,0.493,,,
601088,30/6/2020,1.039,1.039,19889620455,
601088,30/9/2020,1.687,1.687,,
601107,30/6/2009,0.1619,0.1619,2558060000,
601107,30/9/2009,0.2429,0.2429,,
601107,31/12/2009,0.2991,0.2991,3058060000,
601107,31/3/2010,0.0962,0.0962,,
601107,30/6/2010,0.2021,0.2021,3058060000,
601107,30/9/2010,0.2997,0.2997,,
601107,31/12/2010,0.3745,0.3745,3058060000,
601107,31/3/2011,0.0889,0.0889,,
601107,30/6/2011,0.1856,0.1856,3058060000,
601107,30/9/2011,0.3059,0.3059,,
601107,31/12/2011,0.4265,0.4265,3058060000,
601107,31/3/2012,0.1064,0.1064,,
601107,30/6/2012,0.2116,0.2116,3058060000,
601107,30/9/2012,0.3103,0.3103,,
601107,31/12/2012,0.3862,0.3862,3058060000,
601107,31/3/2013,0.0839,0.0839,,
601107,30/6/2013,0.1558,0.1558,3058060000,
601107,30/9/2013,0.2564,0.2564,,
601107,31/12/2013,0.3304,0.3304,3058060000,
601107,31/3/2014,0.0861,0.0861,,
601107,30/6/2014,0.181,0.181,3058060000,
601107,30/9/2014,0.2785,0.2785,,
601107,31/12/2014,0.3169,0.3169,3058060000,
601107,31/3/2015,0.0938,0.0938,,
601107,30/6/2015,0.1819,0.1819,3058060000,
601107,30/9/2015,0.2692,0.2692,,
601107,31/12/2015,0.3256,0.3256,3058060000,
601107,31/3/2016,0.1115,0.1115,,
601107,30/6/2016,0.2209,0.2209,3058060000,
601107,30/9/2016,0.3362,0.3362,,
601107,31/12/2016,0.3424,0.3424,3058060000,
601107,31/3/2017,0.091,0.091,,
601107,30/6/2017,0.191,0.191,3058060000,
601107,30/9/2017,0.2991,0.2991,,
601107,31/12/2017,0.2905,0.2905,3058060000,
601107,31/3/2018,0.1299,0.1299,,
601107,30/6/2018,0.2138,0.2138,3058060000,
601107,30/9/2018,0.2983,0.2983,,
601107,31/12/2018,0.2777,0.2777,3058060000,
601107,31/3/2019,0.1403,0.1403,,
601107,30/6/2019,0.2716,0.2716,3058060000,
601107,30/9/2019,0.3653,0.3653,,
601107,31/12/2019,0.354,0.354,3058060000,
601107,31/3/2020,-0.088,-0.088,,
601107,30/6/2020,-0.0544,-0.0544,3058060000,
601107,30/9/2020,0.0864,0.0864,,
601111,31/3/2007,0.03,0.03,,
601111,30/6/2007,0.11,0,12251362273,
601111,30/9/2007,0.287,0,,
601111,31/12/2007,0.33,,12251362273,
601111,31/3/2008,0.09,,,
601111,30/6/2008,0.11,0,12251362273,
601111,30/9/2008,-0.06,0,,
601111,31/12/2008,-0.77,,12251362273,
601111,31/3/2009,0.08,0,,
601111,30/6/2009,0.25,0,12251362273,
601111,30/9/2009,0.32,0,,
601111,31/12/2009,0.42,,12251362273,
601111,31/3/2010,0.19,0,,
601111,30/6/2010,0.41,,12251362273,
601111,30/9/2010,0.85,0,,
601111,31/12/2010,1.05,0,12891954673,
601111,31/3/2011,0.14,0,,
601111,30/6/2011,0.33,0,12891954674,
601111,30/9/2011,0.65,0,,
601111,31/12/2011,0.61,,12891954675,
601111,31/3/2012,0.02,0,,
601111,30/6/2012,0.09,0,12891954676,
601111,30/9/2012,0.35,0,,
601111,31/12/2012,0.41,0,12891954677,
601111,31/3/2013,0.02,0,,
601111,30/6/2013,0.09,0,13084751004,
601111,30/9/2013,0.33,0,,
601111,31/12/2013,0.27,0,13084751004,
601111,31/3/2014,0.01,0,,
601111,30/6/2014,0.04,0,13084751004,
601111,30/9/2014,0.26,0,,
601111,31/12/2014,0.31,0,13084751004,
601111,31/3/2015,0.14,0,,
601111,30/6/2015,0.32,0,13084751004,
601111,30/9/2015,0.51,0,,
601111,31/12/2015,0.55,0,13084751004,
601111,31/3/2016,0.2,0,,
601111,30/6/2016,0.28,0,13084751004,
601111,30/9/2016,0.59,0,,
601111,31/12/2016,0.55,,13084751004,
601111,31/3/2017,0.11,,,
601111,30/6/2017,0.25,,14524815185,
601111,30/9/2017,0.62,,,
601111,31/12/2017,0.54,,14524815185,
601111,31/3/2018,0.19,,,
601111,30/6/2018,0.25,0.25,14524815185,
601111,30/9/2018,0.51,,,
601111,31/12/2018,0.53,0.53,14524815185,
601111,31/3/2019,0.2,,,
601111,30/6/2019,0.23,0.23,14524815185,
601111,30/9/2019,0.49,,,
601111,31/12/2019,0.47,0.47,14524815185,
601111,31/3/2020,-0.35,,,
601111,30/6/2020,-0.69,-0.69,14524815185,
601111,30/9/2020,-0.74,,,
601186,31/12/2007,0.39,,8000000000,
601186,31/3/2008,0.08,0,,
601186,30/6/2008,0.14,0,12337541500,
601186,30/9/2008,0.21,0,,
601186,31/12/2008,0.32,,12337541500,
601186,31/3/2009,0.08,0,,
601186,30/6/2009,0.18,,12337541500,
601186,30/9/2009,0.3,0,,
601186,31/12/2009,0.53,0,12337541500,
601186,31/3/2010,0.11,0,,
601186,30/6/2010,0.27,,12337541500,
601186,30/9/2010,0.16,0,,
601186,31/12/2010,0.34,0,12337541500,
601186,31/3/2011,0.14,0,,
601186,30/6/2011,0.29,0,12337541500,
601186,30/9/2011,0.4,0,,
601186,31/12/2011,0.64,,12337541500,
601186,31/3/2012,0.1,0,,
601186,30/6/2012,0.26,0,12337541500,
601186,30/9/2012,0.41,0,,
601186,31/12/2012,0.69,0,12337541500,
601186,31/3/2013,0.13,0,,
601186,30/6/2013,0.38,0,12337541500,
601186,30/9/2013,0.57,0,,
601186,31/12/2013,0.84,0,12337541500,
601186,31/3/2014,0.16,0,,
601186,30/6/2014,0.4,0,12337541500,
601186,30/9/2014,0.61,0,,
601186,31/12/2014,0.92,0,12337541500,
601186,31/3/2015,0.18,0,,
601186,30/6/2015,0.43,0,12337541500,
601186,30/9/2015,0.67,0,,
601186,31/12/2015,0.98,0,13579541500,
601186,31/3/2016,0.189,0.186,,
601186,30/6/2016,0.43,0.42,13579541500,
601186,30/9/2016,0.67,0.66,,
601186,31/12/2016,1.03,1.01,13579541500,
601186,31/3/2017,0.212,0.203,,
601186,30/6/2017,0.48,0.46,13579541500,
601186,30/9/2017,0.78,0.74,,
601186,31/12/2017,1.16,1.09,13579541500,
601186,31/3/2018,0.252,0.236,,
601186,30/6/2018,0.56,0.53,13579541500,
601186,30/9/2018,0.9,0.87,,
601186,31/12/2018,1.26,1.23,13579541500,
601186,31/3/2019,0.281,0.257,,
601186,30/6/2019,0.65,0.61,13579541500,
601186,30/9/2019,1.04,0.97,,
601186,31/12/2019,1.4,1.33,13579541500,
601186,31/3/2020,0.183,0.183,,
601186,30/6/2020,0.62,0.59,13579541500,
601186,30/9/2020,0.99,0.95,,
601211,30/6/2015,1.54,1.54,7625000000,
601211,30/9/2015,1.75,1.75,,
601211,31/12/2015,2.21,2.21,7625000000,
601211,31/3/2016,0.29,0.29,,
601211,30/6/2016,0.62,0.62,7625000000,
601211,30/9/2016,0.94,0.94,,
601211,31/12/2016,1.21,1.21,7625000000,
601211,31/3/2017,0.32,0.32,,
601211,30/6/2017,0.56,0.56,7625000000,
601211,30/9/2017,0.8,0.8,,
601211,31/12/2017,1.11,1.1,7625000000,
601211,31/3/2018,0.26,0.26,,
601211,30/6/2018,0.43,0.42,8713940276,
601211,30/9/2018,0.58,0.58,,
601211,31/12/2018,0.7,0.7,8713940629,
601211,31/3/2019,0.33,0.32,,
601211,30/6/2019,0.54,0.53,8907947954,
601211,30/9/2019,0.69,0.69,,
601211,31/12/2019,0.9,0.9,8907948159,
601211,31/3/2020,0.19,0.19,,
601211,30/6/2020,0.58,0.58,8907948568,
601211,30/9/2020,0.97,0.95,,
601238,31/3/2012,0.15,0.15,,
601238,30/6/2012,0.24,0.24,6435020097,
601238,30/9/2012,0.29,0.29,,
601238,31/12/2012,0.18,0.18,6435020097,
601238,31/3/2013,0.07,0.07,,
601238,30/6/2013,0.19,0.19,6435020097,
601238,30/9/2013,0.35,0.35,,
601238,31/12/2013,0.41,0.41,6435020097,
601238,31/3/2014,0.13,0.13,,
601238,30/6/2014,0.27,0.27,6435020097,
601238,30/9/2014,0.35,0.35,,
601238,31/12/2014,0.5,0.5,6435020097,
601238,31/3/2015,0.08,0.08,,
601238,30/6/2015,0.27,0.27,6435020097,
601238,30/9/2015,0.42,0.42,,
601238,31/12/2015,0.66,0.66,6435020097,
601238,31/3/2016,0.3,0.29,,
601238,30/6/2016,0.62,0.61,6435020097,
601238,30/9/2016,0.87,0.86,,
601238,31/12/2016,0.98,0.97,6453360605,
601238,31/3/2017,0.59,0.58,,
601238,30/6/2017,0.96,0.94,6500455793,
601238,30/9/2017,1.38,1.36,,
601238,31/12/2017,1.65,1.61,7293424051,
601238,31/3/2018,0.53,0.53,,
601238,30/6/2018,0.68,0.67,10213727967,
601238,30/9/2018,0.97,0.95,,
601238,31/12/2018,1.07,1.06,10232497472,
601238,31/3/2019,0.27,0.27,,
601238,30/6/2019,0.48,0.48,10236482980,
601238,30/9/2019,0.62,0.62,,
601238,31/12/2019,0.65,0.64,10237707541,
601238,31/3/2020,0.01,0.01,,
601238,30/6/2020,0.23,0.23,10237925071,
601238,30/9/2020,0.49,0.49,,
601288,30/6/2010,0.17,,2.70E+11,
601288,30/9/2010,0.25,,,
601288,31/12/2010,0.33,,3.25E+11,
601288,31/3/2011,0.1,,,
601288,30/6/2011,0.21,,3.25E+11,
601288,30/9/2011,0.31,,,
601288,31/12/2011,0.38,,3.25E+11,
601288,31/3/2012,0.13,,,
601288,30/6/2012,0.25,0,3.25E+11,
601288,30/9/2012,0.37,0,,
601288,31/12/2012,0.45,0,3.25E+11,
601288,31/3/2013,0.14,0,,
601288,30/6/2013,0.28,0.28,3.25E+11,
601288,30/9/2013,0.42,0.42,,
601288,31/12/2013,0.51,0.51,3.25E+11,
601288,31/3/2014,0.16,0.16,,
601288,30/6/2014,0.32,0.32,3.25E+11,
601288,30/9/2014,0.47,0.47,,
601288,31/12/2014,0.55,0.55,3.25E+11,
601288,31/3/2015,0.17,0.17,,
601288,30/6/2015,0.32,0.32,3.25E+11,
601288,30/9/2015,0.47,0.47,,
601288,31/12/2015,0.55,0.55,3.25E+11,
601288,31/3/2016,0.16,0.16,,
601288,30/6/2016,0.32,0.32,3.25E+11,
601288,30/9/2016,0.47,0.47,,
601288,31/12/2016,0.55,0.55,3.25E+11,
601288,31/3/2017,0.16,0.16,,
601288,30/6/2017,0.33,0.33,3.25E+11,
601288,30/9/2017,0.49,0.49,,
601288,31/12/2017,0.58,0.58,3.25E+11,
601288,31/3/2018,0.17,0.17,,
601288,30/6/2018,0.35,0.35,3.25E+11,
601288,30/9/2018,0.51,0.51,,
601288,31/12/2018,0.59,0.59,3.50E+11,
601288,31/3/2019,0.17,0.17,,
601288,30/6/2019,0.34,0.34,3.50E+11,
601288,30/9/2019,0.51,0.51,,
601288,31/12/2019,0.59,0.59,3.50E+11,
601288,31/3/2020,0.18,0.18,,
601288,30/6/2020,0.3,0.3,3.50E+11,
601288,30/9/2020,0.45,0.45,,
601318,31/3/2007,0.59,0.59,,
601318,30/6/2007,1.16,1.16,7345053334,
601318,30/9/2007,1.65,1.65,,
601318,31/12/2007,2.11,,7345053334,
601318,31/3/2008,0.66,0.66,,
601318,30/6/2008,0.97,0.97,7345053334,
601318,30/9/2008,-0.1,-0.1,,
601318,31/12/2008,0.09,0.09,7345053334,
601318,31/3/2009,0.22,0.22,,
601318,30/6/2009,0.59,0.59,7345053334,
601318,30/9/2009,0.94,0.94,,
601318,31/12/2009,1.89,1.89,7345053334,
601318,31/3/2010,0.62,0.62,,
601318,30/6/2010,1.3,1.3,7644142092,
601318,30/9/2010,1.71,1.71,,
601318,31/12/2010,2.3,2.3,7644142092,
601318,31/3/2011,0.76,0.76,,
601318,30/6/2011,1.67,1.67,7916142092,
601318,30/9/2011,1.88,1.88,,
601318,31/12/2011,2.5,2.5,7916142092,
601318,31/3/2012,0.77,0.77,,
601318,30/6/2012,1.76,1.76,7916142092,
601318,30/9/2012,2.03,2.03,,
601318,31/12/2012,2.53,2.53,7916142092,
601318,31/3/2013,0.93,0.93,,
601318,30/6/2013,2.26,2.26,7916142092,
601318,30/9/2013,2.95,2.95,,
601318,31/12/2013,3.56,3.55,7916142092,
601318,31/3/2014,1.37,1.29,,
601318,30/6/2014,2.7,2.55,7916148535,
601318,30/9/2014,4,3.78,,
601318,31/12/2014,4.93,4.68,8892169892,
601318,31/3/2015,2.19,2.19,,
601318,30/6/2015,1.9,1.9,9140120705,
601318,30/9/2015,2.64,2.64,,
601318,31/12/2015,2.98,2.98,18280241410,
601318,31/3/2016,1.16,1.16,,
601318,30/6/2016,2.28,2.28,18280241410,
